,high,low,lambda_start,lambda_end,frequency_factor,total
005,16950000,1695000,1.0,2,9.873220793659016e-06,16701726.0
005-009,855000,85500,1.1,4,0.0008426435836657179,124561.0
010-050,146100,14610,1.2,8,0.0014423029747296107,33480.0
050-100,8700,870,1.4,16,0.016240824149904416,1257.0
100+,3050,305,1.8,32,0.011676025802468288,715.0
