,37,45,50,36,35,39
0,2.2745571658615136,90.7944176060118,6.9310252281266775,,,
1,5.911164787976382,87.15780998389694,6.9310252281266775,,,
2,5.911164787976382,87.15780998389694,6.9310252281266775,,,
3,9.702093397745571,83.36688137412776,6.9310252281266775,,,
4,9.702093397745571,83.36688137412776,6.9310252281266775,,,
5,9.702093397745571,83.36688137412776,6.9310252281266775,,,
6,9.702093397745571,82.39398819108965,7.9039184111647875,,,
7,9.702093397745571,82.39398819108965,7.9039184111647875,,,
8,12.02361782071927,80.07246376811594,7.9039184111647875,,,
9,18.04213633923779,75.29522275899087,6.662640901771336,,,
10,15.767579173376275,67.15646806226516,17.07595276435856,,,
11,15.767579173376275,67.15646806226516,17.07595276435856,,,
12,15.767579173376275,67.15646806226516,17.07595276435856,,,
13,15.767579173376275,67.15646806226516,17.07595276435856,,,
14,15.767579173376275,67.15646806226516,17.07595276435856,,,
15,15.767579173376275,67.15646806226516,17.07595276435856,,,
16,15.767579173376275,67.15646806226516,17.07595276435856,,,
17,15.767579173376275,66.88808373590982,15.063070316693505,2.281266774020397,,
18,15.767579173376275,66.88808373590982,15.063070316693505,2.281266774020397,,
19,15.767579173376275,66.88808373590982,15.063070316693505,2.281266774020397,,
20,15.767579173376275,66.88808373590982,15.063070316693505,2.281266774020397,,
21,15.767579173376275,66.88808373590982,15.063070316693505,2.281266774020397,,
22,15.767579173376275,66.88808373590982,15.063070316693505,2.281266774020397,,
23,14.600107353730541,65.61996779388083,17.498658078368223,2.281266774020397,,
24,14.600107353730541,65.61996779388083,17.498658078368223,2.281266774020397,,
25,14.600107353730541,65.61996779388083,17.498658078368223,2.281266774020397,,
26,14.600107353730541,65.61996779388083,17.498658078368223,2.281266774020397,,
27,14.600107353730541,64.33843263553409,17.498658078368223,3.5628019323671496,,
28,17.371175523349436,61.56736446591519,17.498658078368223,3.5628019323671496,,
29,17.371175523349436,61.56736446591519,17.498658078368223,3.5628019323671496,,
30,17.371175523349436,61.56736446591519,17.498658078368223,3.5628019323671496,,
31,17.371175523349436,61.56736446591519,17.498658078368223,3.5628019323671496,,
32,17.371175523349436,61.56736446591519,17.498658078368223,3.5628019323671496,,
33,16.63311862587225,58.360171765968865,17.498658078368223,7.50805152979066,,
