,45,37,50,38,36,49,51,39
0,100.0,,,,,,,
1,98.23537305421364,1.7646269457863661,,,,,,
2,98.23537305421364,1.7646269457863661,,,,,,
3,75.26838432635535,0.20128824476650564,24.530327428878152,,,,,
4,75.26838432635535,0.20128824476650564,24.530327428878152,,,,,
5,74.36258722490606,2.5831991411701556,23.05421363392378,,,,,
6,74.36258722490606,2.5831991411701556,23.05421363392378,,,,,
7,73.08105206655931,1.3352120236178207,25.583735909822867,,,,,
8,68.605743424584,1.3352120236178207,30.059044551798173,,,,,
9,68.45813204508856,1.3217928073000538,28.408480944712828,1.8115942028985508,,,,
10,68.45813204508856,1.3217928073000538,28.408480944712828,1.8115942028985508,,,,
11,68.45813204508856,1.3217928073000538,28.408480944712828,1.8115942028985508,,,,
12,65.39855072463769,4.38137412775094,28.408480944712828,1.8115942028985508,,,,
13,65.39855072463769,4.38137412775094,28.408480944712828,1.8115942028985508,,,,
14,65.39855072463769,4.38137412775094,28.408480944712828,1.8115942028985508,,,,
15,54.032474503489,4.253891572732153,39.9020397208803,1.8115942028985508,,,,
16,54.032474503489,6.568706387546968,37.58722490606549,1.8115942028985508,,,,
17,54.032474503489,8.125335480407944,36.030595813204506,1.8115942028985508,,,,
18,54.032474503489,8.125335480407944,36.030595813204506,1.8115942028985508,,,,
19,54.032474503489,8.125335480407944,36.030595813204506,1.8115942028985508,,,,
20,49.4699409554482,10.0979602791197,38.62050456253355,1.8115942028985508,,,,
21,47.32957595276436,10.010735373054214,39.03650026838432,3.6231884057971016,,,,
22,41.29092860976919,8.152173913043478,45.967525496511,1.8115942028985508,2.7777777777777777,,,
23,41.29092860976919,8.152173913043478,45.967525496511,1.8115942028985508,2.7777777777777777,,,
24,41.29092860976919,8.152173913043478,45.967525496511,1.8115942028985508,2.7777777777777777,,,
25,41.243961352657,7.14573268921095,45.06843800322061,1.8115942028985508,4.730273752012883,,,
26,41.243961352657,7.14573268921095,45.06843800322061,1.8115942028985508,4.730273752012883,,,
27,41.243961352657,7.14573268921095,45.06843800322061,1.8115942028985508,4.730273752012883,,,
28,41.243961352657,7.14573268921095,45.06843800322061,1.8115942028985508,4.730273752012883,,,
29,41.243961352657,7.14573268921095,45.06843800322061,1.8115942028985508,4.730273752012883,,,
30,41.243961352657,7.14573268921095,45.06843800322061,1.8115942028985508,4.730273752012883,,,
31,41.243961352657,7.14573268921095,45.06843800322061,1.8115942028985508,4.730273752012883,,,
32,41.243961352657,7.14573268921095,45.06843800322061,1.8115942028985508,4.730273752012883,,,
33,41.243961352657,7.14573268921095,41.7337627482555,1.8115942028985508,4.730273752012883,3.33467525496511,,
34,41.243961352657,7.14573268921095,41.7337627482555,1.8115942028985508,4.730273752012883,3.33467525496511,,
35,41.243961352657,7.14573268921095,41.7337627482555,1.8115942028985508,4.730273752012883,3.33467525496511,,
36,41.243961352657,7.14573268921095,41.7337627482555,1.8115942028985508,4.730273752012883,3.33467525496511,,
37,41.243961352657,7.14573268921095,41.7337627482555,1.8115942028985508,4.730273752012883,3.33467525496511,,
38,27.24771873322598,3.92512077294686,58.95061728395062,1.8115942028985508,4.730273752012883,3.33467525496511,,
39,27.24771873322598,3.92512077294686,58.95061728395062,1.8115942028985508,4.730273752012883,3.33467525496511,,
40,26.643853998926463,3.92512077294686,56.26677402039721,1.8115942028985508,4.730273752012883,3.33467525496511,3.2877079978529253,
41,26.643853998926463,3.92512077294686,56.26677402039721,1.8115942028985508,4.730273752012883,3.33467525496511,3.2877079978529253,
