,45,50,49,52,54,55,59,56,65,70,73,47,51,53,57,58,60,72,48,67,61,63,46,68,66,71,62,64,35,74,89,83,29,69,77,87,79,88,85,75,81,84,42,44,76,40,82,86,98,92,80,78,39,95,41,26,93,38,96,34,100,43,99,27,97,28,33,25,91,90,36,30,37,20,94,13,8,21,31,22,32,10,16,4,23,14,1,12,7,15,24,19,11,5
0,73.46349973161567,26.536500268384327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40.673644659151904,54.07944176060118,2.757648953301127,2.1940418679549114,0.04696725711218465,0.0939345142243693,0.15432098765432098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40.57971014492754,52.48926462694579,3.079710144927536,2.15378421900161,0.30193236714975846,0.8118625872249061,0.49651100375738055,0.03354804079441761,0.040257648953301126,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,31.42109500805153,53.42190016103059,11.862587224906065,0.14761137949543746,0.2885131508319914,2.046430488459474,0.7514761137949544,0.020128824476650563,0.0067096081588835215,,0.03354804079441761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,23.369565217391305,59.52093397745572,10.178475577026301,0.14761137949543746,0.24154589371980675,3.0864197530864197,0.5501878690284487,0.020128824476650563,0.0067096081588835215,,0.03354804079441761,1.6505636070853462,0.47638217928073,0.7045088566827697,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.517444981213096,56.62909286097692,13.110574342458401,0.1610305958132045,1.06682769726248,2.3886205045625335,0.5904455179817498,0.020128824476650563,0.03354804079441761,,0.026838432635534086,1.0198604401502953,1.4626945786366077,0.8319914117015567,0.0939345142243693,0.04696725711218465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,17.364465915190554,59.80273752012882,12.902576489533011,0.16774020397208803,1.0601180891035964,3.2474503488996245,0.6709608158883521,0.05367686527106817,0.04696725711218465,,0.026838432635534086,0.9997316156736447,2.2879763821792807,0.8319914117015567,0.2281266774020397,0.2549651100375738,0.026838432635534086,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,16.800858829844337,58.41384863123994,12.31213097155126,0.9326355340848095,2.254428341384863,3.140096618357488,0.7716049382716049,0.05367686527106817,0.020128824476650563,,0.026838432635534086,0.5501878690284487,2.24771873322598,0.8319914117015567,0.3153515834675255,0.28180354267310787,0.026838432635534086,0.026838432635534086,0.9728931830381106,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.950617283950617,71.53784219001611,6.4345142243692965,0.9192163177670424,1.2815351583467525,1.0131508319914118,0.36902844873859364,0.08722490606548577,0.04696725711218465,,,,1.0332796564680622,0.14090177133655393,0.15432098765432098,0.24825550187869028,,,7.742887815351583,0.020128824476650563,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
