,37,45,50,36,40,51,53,55,52,54,39,48,49,38,35,46,34,47,33,44,32,43,30,41,31,29,42,28
0,1.5633387010198605,91.17686527106817,7.25979602791197,,,,,,,,,,,,,,,,,,,,,,,,,
1,3.1535158346752548,81.64251207729468,15.203972088030058,,,,,,,,,,,,,,,,,,,,,,,,,
2,3.5225442834138487,46.37010198604401,50.10735373054214,,,,,,,,,,,,,,,,,,,,,,,,,
3,3.569511540526033,40.405260332796566,47.0679012345679,0.4428341384863124,2.428878153515835,1.7042404723564144,2.5831991411701556,1.7981749865807837,,,,,,,,,,,,,,,,,,,,
4,3.8915727321524423,34.836285560923244,48.27563070316693,0.4428341384863124,2.301395598497048,3.0193236714975846,2.5831991411701556,3.4957058507783145,0.9393451422436929,0.2147074610842727,,,,,,,,,,,,,,,,,,
5,2.059849704777241,9.386741814278047,75.89237788513151,0.20799785292538917,2.5563607085346214,2.301395598497048,2.2074610842726785,4.005636070853462,0.9393451422436929,,0.4428341384863124,,,,,,,,,,,,,,,,,
6,1.6035963499731616,5.501878690284487,82.53488996242619,0.1274825550187869,2.6637144390767578,0.013419216317767043,0.7313472893183038,4.522275899087493,,2.26784755770263,0.03354804079441761,,,,,,,,,,,,,,,,,
7,1.596886741814278,5.441492216854535,75.6508319914117,0.1274825550187869,4.247181964573269,0.8588298443370908,1.7444981213097155,5.253623188405797,2.341653247450349,2.703972088030059,0.03354804079441761,,,,,,,,,,,,,,,,,
8,1.3217928073000538,4.602791196994096,70.967525496511,0.1274825550187869,5.3341384863123995,0.8588298443370908,2.4020397208803006,7.776435856146001,1.7310789049919484,4.4820182501341925,0.39586688137412773,,,,,,,,,,,,,,,,,
9,1.5163714439076759,4.414922168545357,62.80864197530864,0.5099302200751477,5.770263016639828,0.8387010198604401,3.5829307568438002,8.715780998389693,1.3888888888888888,5.387815351583468,0.3757380568974772,4.690016103059581,,,,,,,,,,,,,,,,
10,2.073268921095008,2.9253891572732154,42.579173376274824,0.3488996242619431,2.7777777777777777,3.066290928609769,3.052871712292002,3.5963499731615673,1.2748255501878691,2.1135265700483092,,0.7380568974771873,35.45356951154053,,,,,,,,,,,,,,,
11,2.1604938271604937,2.15378421900161,33.2662372517445,0.2281266774020397,2.100107353730542,2.2410091250670963,3.3816425120772946,4.414922168545357,0.9997316156736447,4.51556629092861,,0.7380568974771873,43.45813204508857,0.3421900161030596,,,,,,,,,,,,,,
12,1.8317230273752012,2.073268921095008,30.669618894256576,0.2281266774020397,3.294417606011809,3.026033279656468,3.784219001610306,4.851046698872786,0.3757380568974772,8.53462157809984,0.2147074610842727,0.7380568974771873,39.69404186795491,0.6843800322061192,,,,,,,,,,,,,,
13,1.3553408480944713,1.596886741814278,29.17337627482555,0.2281266774020397,2.6502952227589907,2.9119699409554483,3.784219001610306,5.5689747718733225,0.2885131508319914,9.876543209876543,0.2147074610842727,0.6172839506172839,41.04938271604938,0.6843800322061192,,,,,,,,,,,,,,
14,1.2748255501878691,1.596886741814278,27.033011272141707,0.2281266774020397,3.193773483628556,2.7308105206655933,5.186527106816962,5.407944176060118,0.2885131508319914,10.466988727858293,0.7313472893183038,3.6634460547504024,37.513419216317764,0.6843800322061192,,,,,,,,,,,,,,
15,1.2077294685990339,1.583467525496511,29.381374127750938,0.14090177133655393,2.737520128824477,2.7308105206655933,5.381105743424584,4.528985507246377,0.2683843263553409,13.22463768115942,1.3150831991411702,3.6634460547504024,32.92404723564144,0.6843800322061192,0.2281266774020397,,,,,,,,,,,,,
16,0.9057971014492754,0.8521202361782072,25.885668276972623,0.10735373054213634,2.4154589371980677,3.9519592055823938,5.273752012882448,3.9519592055823938,1.2077294685990339,7.440955448201825,0.6977992485238862,2.636876006441224,43.51180891035963,0.9326355340848095,0.2281266774020397,,,,,,,,,,,,,
