,45,50,51,53,55,52,56,57,54
0,100.0,,,,,,,,
1,87.15780998389694,12.842190016103059,,,,,,,
2,84.447128287708,12.298711755233494,3.2541599570585076,,,,,,
3,70.2361782071927,26.54320987654321,3.2206119162640903,,,,,,
4,70.34353193773484,23.1682769726248,3.1870638754696725,3.3011272141706924,,,,,
5,66.95517981749866,26.596886741814277,3.180354267310789,3.2675791733762747,,,,,
6,66.79414922168546,26.690821256038646,3.180354267310789,3.2675791733762747,0.06709608158883522,,,,
7,56.87734836285561,37.35909822866345,2.5026838432635534,3.260869565217391,,,,,
8,53.29441760601181,33.16559312936125,10.144927536231885,3.2474503488996245,0.14761137949543746,,,,
9,53.36822329575953,33.10520665593129,10.131508319914117,3.2474503488996245,0.14761137949543746,,,,
10,53.42190016103059,28.059581320450885,8.3064949006978,3.2004830917874396,0.14761137949543746,6.588835212023618,0.27509393451422437,,
11,53.535963499731615,28.093129361245303,8.272946859903382,3.1333870101986045,0.14761137949543746,6.541867954911433,0.27509393451422437,,
12,53.72383252818035,27.958937198067634,8.132045088566828,3.0864197530864197,0.2214170692431562,6.414385399892646,0.46296296296296297,,
13,53.596349973161566,28.08641975308642,8.132045088566828,3.0864197530864197,0.2214170692431562,6.414385399892646,0.46296296296296297,,
14,48.03408480944713,26.56333870101986,15.123456790123457,3.0193236714975846,0.3824476650563607,6.414385399892646,0.46296296296296297,,
15,48.14143853998927,25.744766505636072,16.35131508319914,2.9790660225442833,0.3824476650563607,6.132581857219538,0.2683843263553409,,
16,46.5378421900161,28.502415458937197,14.412238325281804,3.8915727321524423,0.36902844873859364,6.025228126677402,0.2616747181964573,,
17,46.765968867418145,28.348094471282877,14.38539989264627,3.878153515834675,0.36902844873859364,5.991680085882985,0.2616747181964573,,
18,42.0222758990875,34.695383789586685,12.869028448738593,3.8580246913580245,0.32877079978529256,5.964841653247451,0.2616747181964573,,
19,42.16317767042405,34.17203435319377,12.318840579710145,3.824476650563607,1.2949543746645196,5.964841653247451,0.2616747181964573,,
20,42.169887278582934,33.84997316156736,11.352657004830919,3.4621578099838968,1.2345679012345678,7.796564680622652,0.13419216317767044,,
21,41.74718196457327,34.326355340848096,11.352657004830919,3.435319377348363,1.2345679012345678,7.769726247987117,0.13419216317767044,,
22,41.86795491143317,32.830112721417066,11.231884057971014,4.985238862050457,1.2144390767579174,7.7361782071927,0.13419216317767044,,
