,43,45,50,47,49,54,48,44,51,57,59,52,53,55,46,58,39,60,64,56,41,42,61,62,37,70,40,65,66,38,63,71,73,67,68,72,33,78,80,36,76,77,74,69,31,75,24,35,83,84,79,81,34,28,82,26,93,32,27,25,90,86,87,30,85,22,23,21,19,20,91,94,29,88,89,14,96,17,92,10,13,11,12,99,16,18,98,8,9,97,95,100,15
0,0.08722490606548577,91.59957058507783,8.313204508856682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.24154589371980675,89.07675791733763,10.520665593129362,0.020128824476650563,0.026838432635534086,0.11406333870101985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.2952227589908749,80.73000536768653,18.612453032742888,0.020128824476650563,0.026838432635534086,0.2147074610842727,0.10064412238325282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.19457863660762212,75.8990874932904,22.859634997316157,0.020128824476650563,0.5703166935050993,0.28180354267310787,0.10064412238325282,0.026838432635534086,0.0067096081588835215,0.026838432635534086,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.4562533548040794,61.493558776167475,34.78931830381106,0.020128824476650563,2.831454643048846,0.322061191626409,0.013419216317767043,,0.0067096081588835215,,0.013419216317767043,0.013419216317767043,0.020128824476650563,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.7581857219538379,56.87734836285561,36.500268384326354,0.020128824476650563,2.8918411164787976,0.4092860976918948,,0.04696725711218465,0.36902844873859364,0.020128824476650563,0.013419216317767043,0.9930220075147611,0.5300590445517982,0.5300590445517982,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.8923778851315083,45.53811057434246,46.39023081052066,,3.5091250670960816,0.47638217928073,0.020128824476650563,0.04696725711218465,1.3016639828234031,0.020128824476650563,,0.95276435856146,0.2214170692431562,0.4830917874396135,0.020128824476650563,0.08051529790660225,0.013419216317767043,0.013419216317767043,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.785024154589372,36.40633387010199,55.743424584004295,0.0939345142243693,3.435319377348363,0.6172839506172839,0.020128824476650563,0.06038647342995169,1.3150831991411702,,0.040257648953301126,0.9125067096081588,0.4227053140096618,0.026838432635534086,0.020128824476650563,0.06709608158883522,0.013419216317767043,0.013419216317767043,,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.785024154589372,36.030595813204506,52.57648953301127,0.2549651100375738,3.435319377348363,1.1473429951690821,0.11406333870101985,0.03354804079441761,1.3016639828234031,0.026838432635534086,0.040257648953301126,0.9259259259259259,0.49651100375738055,2.4490069779924855,0.13419216317767044,0.06709608158883522,0.013419216317767043,0.013419216317767043,,0.026838432635534086,0.10064412238325282,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
