,43,45,50,49,51,54,55,47,52,48,53,56,59,58,57,46,64,62,63,61,60,40,65,42,41,44,69,66,67,68,37,71,70,31,38,76,36,39,73,35,77,30,34,75,79,28,22,74,87,72,27,78,33,26,32,23,17,19,86,18,21,82,15,12,6,80,25,24,29,81,85,83,20,95,91,89
0,0.06709608158883522,68.65942028985508,31.273483628556093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.06709608158883522,67.04240472356415,32.2463768115942,0.026838432635534086,0.026838432635534086,0.23483628556092323,0.35560923242082665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.06709608158883522,64.573268921095,34.58132045088567,0.026838432635534086,0.026838432635534086,0.36902844873859364,0.35560923242082665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.06709608158883522,46.57139023081052,52.48926462694579,0.026838432635534086,0.026838432635534086,0.46296296296296297,0.35560923242082665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.06709608158883522,44.32367149758454,53.48228663446055,0.4428341384863124,0.27509393451422437,0.6374127750939346,0.16774020397208803,0.020128824476650563,0.5837359098228664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.06709608158883522,40.50590445517982,51.851851851851855,0.4092860976918948,3.797638217928073,0.7447665056360708,0.16774020397208803,0.08722490606548577,0.6105743424584005,1.7579173376274826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,35.10466988727858,55.461621041331185,0.43612453032742887,3.7775093934514223,0.8118625872249061,0.3153515834675255,0.08722490606548577,0.6239935587761675,2.3349436392914655,1.0131508319914118,0.020128824476650563,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,33.00456253354804,56.72973698336017,0.43612453032742887,3.3480944712828773,0.9863123993558777,0.33548040794417605,0.08722490606548577,1.5096618357487923,2.3349436392914655,1.0131508319914118,0.17444981213097155,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.10735373054213634,31.769994632313473,56.26006441223833,4.30756843800322,2.006172839506173,1.093666129898014,0.8319914117015567,0.08722490606548577,0.6105743424584005,2.3349436392914655,0.5501878690284487,,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.10735373054213634,31.374127750939344,55.55555555555556,4.817498658078368,2.006172839506173,1.2546967257112185,1.1205045625335481,0.17444981213097155,0.6105743424584005,2.3349436392914655,0.5501878690284487,,0.06709608158883522,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.20128824476650564,30.743424584004295,53.71041331186259,7.39398819108964,1.6774020397208802,1.3352120236178207,1.1205045625335481,0.17444981213097155,0.6239935587761675,2.26784755770263,0.5904455179817498,0.026838432635534086,0.06709608158883522,0.06709608158883522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.20128824476650564,28.951959205582394,49.302200751476114,11.842458400429415,1.556629092860977,1.4559849704777241,0.8789586688137413,0.17444981213097155,0.6239935587761675,4.2203435319377345,0.5904455179817498,0.040257648953301126,0.06709608158883522,0.0939345142243693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.20128824476650564,21.410359634997317,68.98819108964037,1.3687600644122384,1.3553408480944713,2.589908749329039,0.9594739667203436,0.10064412238325282,0.013419216317767043,2.7777777777777777,0.026838432635534086,0.05367686527106817,0.06038647342995169,0.0939345142243693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0939345142243693,19.545088566827697,62.68115942028985,8.702361782071927,1.3553408480944713,4.26731078904992,0.95276435856146,0.1878690284487386,0.03354804079441761,1.8988191089640365,0.05367686527106817,0.05367686527106817,0.06038647342995169,0.0939345142243693,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,9.628287707997853,72.57783145464305,7.347020933977456,0.95276435856146,5.991680085882985,1.1272141706924315,0.1878690284487386,0.03354804079441761,1.8853998926462694,0.05367686527106817,0.040257648953301126,0.026838432635534086,0.040257648953301126,0.020128824476650563,0.08722490606548577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,9.172034353193773,73.07434245840042,6.421095008051529,0.9728931830381106,5.6964573268921095,1.9189479334406871,0.2952227589908749,0.4092860976918948,1.724369296833065,0.08722490606548577,0.040257648953301126,0.013419216317767043,0.026838432635534086,0.04696725711218465,0.08722490606548577,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,9.16532474503489,71.88003220611917,6.367418142780462,0.95276435856146,6.260064412238325,1.9189479334406871,0.2952227589908749,0.9997316156736447,1.6505636070853462,0.14761137949543746,0.040257648953301126,0.026838432635534086,0.026838432635534086,0.04696725711218465,0.18115942028985507,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
