,42,43,45,50,47,49,51,52,53,54,55,46,48,58,56,44,57,59,60,61,64,63,62,40,67,73,39,72,41,66,68,65,71,69,70,33,28,38,36,35,37,30,32,34,22,20,27,31,26,25,19,14,29,75,24,21,17,77,79,23,74,10,1,18,6,11,16,82,12,15,8,2,5,9,13,4,7,3
0,0.10064412238325282,0.08051529790660225,67.49865807836822,32.32018250134192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.08051529790660225,0.2616747181964573,32.118894256575416,62.63419216317767,0.19457863660762212,0.18115942028985507,0.06038647342995169,0.5636070853462157,1.8317230273752012,0.7783145464304885,1.2949543746645196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.08051529790660225,0.15432098765432098,19.008319914117017,76.80488459473966,,0.7313472893183038,0.07380568974771873,0.28180354267310787,0.2147074610842727,0.6105743424584005,2.0397208803005906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,0.14761137949543746,12.781803542673108,79.75040257648953,0.0939345142243693,0.06038647342995169,0.08051529790660225,1.1943102522812667,1.1406333870101986,0.7514761137949544,3.4420289855072466,0.06038647342995169,0.47638217928073,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,0.14761137949543746,5.884326355340848,74.51690821256038,0.32877079978529256,0.4294149221685454,0.06709608158883522,4.5960815888352125,1.8585614600107354,1.6103059581320451,10.037573805689748,0.0067096081588835215,0.4830917874396135,0.020128824476650563,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,0.14761137949543746,5.018786902844874,67.98845947396671,0.39586688137412773,0.8521202361782072,2.4221685453569513,3.5426731078904994,4.233762748255502,4.53569511540526,10.19189479334407,0.0067096081588835215,0.4562533548040794,0.026838432635534086,0.05367686527106817,0.08051529790660225,0.040257648953301126,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.026838432635534086,0.2147074610842727,4.502147074610843,41.89479334406871,0.36902844873859364,29.770531400966185,3.8177670424047236,3.5426731078904994,2.576489533011272,6.474771873322598,6.146001073537305,,0.3421900161030596,0.06038647342995169,0.06038647342995169,0.05367686527106817,0.06709608158883522,0.020128824476650563,0.0067096081588835215,0.040257648953301126,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.026838432635534086,0.20128824476650564,4.079441760601181,33.299785292538914,0.5703166935050993,35.547504025764894,4.133118625872249,3.3011272141706924,2.0128824476650564,8.454106280193237,6.884057971014493,,0.8252818035426731,0.12077294685990338,0.040257648953301126,0.16774020397208803,0.13419216317767044,0.040257648953301126,0.0067096081588835215,0.08051529790660225,0.06038647342995169,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.026838432635534086,0.20128824476650564,3.502415458937198,17.693236714975846,0.23483628556092323,59.82286634460547,3.535963499731616,1.0534084809447128,1.3955984970477724,7.192699946323135,3.683574879227053,,1.1674718196457328,0.05367686527106817,0.040257648953301126,0.10735373054213634,0.16774020397208803,0.020128824476650563,0.0067096081588835215,0.03354804079441761,0.026838432635534086,0.03354804079441761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
