,45,50,44,47,54,52,55,58,43,49,60,48,51,53,59,57,42,56,62,64,71,63,61,68,66,65,67,70,72,73,81,78,76,82,69,80,75,74,84,87,46,91,77,90,85,88,79,89,98,86,100,83,40,41,96,95,94,93,99,97,92,39,38,37,36,34,33
0,55.89103596349973,44.10896403650027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51.13392377885131,48.429951690821255,0.013419216317767043,0.06709608158883522,0.35560923242082665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28.878153515834676,69.40418679549114,0.013419216317767043,0.13419216317767044,0.8789586688137413,0.026838432635534086,0.6374127750939346,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,21.64519592055824,61.9699409554482,,0.13419216317767044,1.328502415458937,0.026838432635534086,1.3754696725711217,0.020128824476650563,0.11406333870101985,13.358829844337091,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17.693236714975846,64.7410091250671,0.013419216317767043,0.0939345142243693,1.7713365539452497,0.026838432635534086,2.2745571658615136,0.0067096081588835215,0.11406333870101985,13.030059044551798,0.026838432635534086,0.0067096081588835215,0.0067096081588835215,0.16774020397208803,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,14.472624798711756,80.34755770263017,0.013419216317767043,0.0939345142243693,1.5297906602254427,0.026838432635534086,3.2340311325818574,0.06038647342995169,0.11406333870101985,0.026838432635534086,0.040257648953301126,0.0067096081588835215,,,0.013419216317767043,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,14.472624798711756,77.25442834138487,,0.0939345142243693,2.167203435319377,0.026838432635534086,3.2004830917874396,0.06038647342995169,0.11406333870101985,0.026838432635534086,0.040257648953301126,0.0067096081588835215,2.3886205045625335,,0.03354804079441761,0.03354804079441761,0.013419216317767043,0.026838432635534086,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,11.66129898013956,81.34057971014492,,0.1878690284487386,1.8988191089640365,,2.147074610842727,0.03354804079441761,0.11406333870101985,0.026838432635534086,0.040257648953301126,0.0067096081588835215,2.38191089640365,,0.026838432635534086,0.03354804079441761,0.013419216317767043,0.04696725711218465,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.4221685453569513,88.50644122383252,,0.2683843263553409,2.636876006441224,,3.5762211486849167,0.03354804079441761,,,0.040257648953301126,,2.3752012882447664,,0.03354804079441761,0.03354804079441761,,0.03354804079441761,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.408749329039184,86.7619431025228,,0.2683843263553409,3.8043478260869565,0.020128824476650563,4.146537842190016,0.06038647342995169,,0.0067096081588835215,0.06038647342995169,,2.26784755770263,,0.020128824476650563,0.06038647342995169,,0.05367686527106817,0.013419216317767043,0.04696725711218465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.408749329039184,81.83709071390231,,0.3488996242619431,4.770531400966184,,7.85024154589372,0.14090177133655393,,0.0067096081588835215,0.06038647342995169,,2.26784755770263,0.0067096081588835215,0.020128824476650563,0.0939345142243693,,0.07380568974771873,0.013419216317767043,0.08051529790660225,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
