,45,50,54,47,49,55,51,53,57,58,48,52,43,56,60,46,59,61,63,66,62,65,68,44,64,71,67,78,76,72,73,39,69,42,74,40,41,38,34,70,75,26,37,36,30,33,35,80,16,25,77,9,19,85,27,22,23,82,83,32,31,17,29,84,15,28,24,79,11,4,88,81,87,20,18,21,13,86,94,92,100
0,91.20370370370371,8.796296296296296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,70.26972624798712,29.602791196994094,0.1274825550187869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,66.58615136876007,32.789855072463766,0.3153515834675255,0.1274825550187869,0.0067096081588835215,0.17444981213097155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,51.84514224369297,46.94041867954911,0.4227053140096618,0.1878690284487386,0.0067096081588835215,0.30864197530864196,0.2549651100375738,0.020128824476650563,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,49.080783682232955,49.47665056360709,0.6105743424584005,0.1878690284487386,0.0067096081588835215,0.30864197530864196,0.2549651100375738,0.020128824476650563,0.040257648953301126,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,42.82742887815352,55.18652710681696,0.8387010198604401,0.1878690284487386,0.026838432635534086,0.20799785292538917,0.08051529790660225,,0.026838432635534086,0.013419216317767043,0.026838432635534086,0.5770263016639828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,39.21765968867418,53.98550724637681,1.442565754159957,0.14090177133655393,2.2410091250670963,0.20799785292538917,0.7716049382716049,1.1473429951690821,,0.03354804079441761,0.013419216317767043,0.5770263016639828,0.2214170692431562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,38.768115942028984,53.08641975308642,2.033011272141707,0.14090177133655393,2.576489533011272,0.20799785292538917,0.7447665056360708,1.4895330112721417,,0.03354804079441761,0.013419216317767043,0.6239935587761675,0.2214170692431562,0.026838432635534086,0.03354804079441761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,35.04428341384863,54.97181964573269,1.556629092860977,0.14090177133655393,6.6760601180891035,0.1878690284487386,0.46967257112184646,0.5904455179817498,,0.04696725711218465,0.020128824476650563,0.026838432635534086,0.2214170692431562,,0.013419216317767043,0.0067096081588835215,0.0067096081588835215,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8.179012345679013,84.35990338164251,0.7045088566827697,0.06038647342995169,6.1862587224906065,,0.41599570585077833,,,,,0.06709608158883522,,,,,0.0067096081588835215,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6.468062265163715,59.76247987117552,0.7783145464304885,0.040257648953301126,30.22007514761138,0.8185721953837896,1.6639828234031133,,0.020128824476650563,0.0067096081588835215,,0.16774020397208803,,0.026838432635534086,,,0.0067096081588835215,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5.743424584004294,59.15861513687601,1.2144390767579174,2.073268921095008,28.589640365002683,0.8118625872249061,1.6774020397208802,0.20128824476650564,0.020128824476650563,0.013419216317767043,,0.4092860976918948,,0.05367686527106817,0.0067096081588835215,,0.0067096081588835215,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5.226784755770263,55.77026301663983,1.7042404723564144,2.1403650026838434,31.105743424584006,1.583467525496511,1.6505636070853462,0.23483628556092323,0.04696725711218465,0.04696725711218465,0.013419216317767043,0.3824476650563607,,0.05367686527106817,,,0.0067096081588835215,0.020128824476650563,0.0067096081588835215,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5.22007514761138,53.824476650563604,2.1068169618894257,2.120236178207193,27.30139559849705,1.0735373054213635,1.6237251744498122,0.36231884057971014,0.04696725711218465,0.026838432635534086,3.7037037037037037,2.462426194310252,,0.08722490606548577,,,0.0067096081588835215,0.020128824476650563,0.0067096081588835215,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3.1199677938808374,54.69672571121846,1.9122383252818036,0.06709608158883522,33.41384863123994,0.040257648953301126,1.2412775093934514,0.33548040794417605,0.020128824476650563,0.020128824476650563,2.945517981749866,2.0933977455716586,,0.026838432635534086,0.020128824476650563,,0.020128824476650563,0.020128824476650563,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3.1199677938808374,34.20558239398819,1.6572732152442298,0.06709608158883522,56.87063875469673,0.020128824476650563,1.1808910359634996,0.12077294685990338,0.026838432635534086,0.020128824476650563,1.3620504562533549,1.2681159420289856,,0.026838432635534086,0.020128824476650563,,0.026838432635534086,,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1.9592055823939882,31.0252281266774,1.7042404723564144,0.10735373054213634,59.245840042941495,0.040257648953301126,3.0193236714975846,0.4495437466451959,0.06038647342995169,0.020128824476650563,1.3486312399355878,0.9125067096081588,,0.05367686527106817,0.026838432635534086,,0.013419216317767043,0.0067096081588835215,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1.710950080515298,28.428609769189478,2.885131508319914,0.10735373054213634,60.42002147074611,0.040257648953301126,2.9589371980676327,0.9728931830381106,0.10735373054213634,0.020128824476650563,1.3486312399355878,0.8387010198604401,,0.07380568974771873,0.040257648953301126,,0.013419216317767043,0.026838432635534086,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1.8317230273752012,30.50858829844337,4.388083735909823,0.10735373054213634,52.865002683843265,0.04696725711218465,5.676328502415459,1.2144390767579174,0.12077294685990338,0.05367686527106817,1.3486312399355878,1.6371443907675791,,0.06038647342995169,0.040257648953301126,,0.03354804079441761,0.04696725711218465,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.9863123993558777,30.575684380032207,3.475577026301664,0.06709608158883522,55.193236714975846,0.06038647342995169,3.6902844873859366,1.0534084809447128,0.06038647342995169,0.05367686527106817,0.4025764895330113,1.5767579173376274,,0.10735373054213634,0.040257648953301126,2.5697799248523885,0.03354804079441761,0.03354804079441761,0.0067096081588835215,,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.8319914117015567,26.630434782608695,6.300322061191626,0.1274825550187869,54.03918411164788,0.06038647342995169,3.6634460547504024,3.3682232957595275,0.06038647342995169,0.05367686527106817,0.4025764895330113,1.6035963499731616,,0.18115942028985507,0.040257648953301126,2.509393451422437,0.040257648953301126,0.03354804079441761,0.0067096081588835215,,0.020128824476650563,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
