,43,45,50,49,54,47,48,51,44,58,52,39,46,53,59,55,64,56,57,37,60,63,65,62,61,42,41,68,33,66,67,70,71,69,72,75,31,38,74,73,40,80,76,34,30,32,27,20,28,19,78,26,82,36,22,79,77,35
0,0.06038647342995169,98.05421363392378,1.8853998926462694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.06038647342995169,85.94337090713903,13.862050456253355,0.13419216317767044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.11406333870101985,79.98523886205045,19.712828770799785,0.12077294685990338,0.06709608158883522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.1610305958132045,76.98604401502952,22.61808910359635,0.12077294685990338,0.11406333870101985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.1610305958132045,75.39586688137413,24.053945249597422,0.1274825550187869,0.18115942028985507,0.06709608158883522,0.0067096081588835215,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.2281266774020397,74.31561996779388,25.046967257112186,0.13419216317767044,0.1878690284487386,0.06709608158883522,0.0067096081588835215,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.30193236714975846,67.42485238862051,31.749865807836823,0.17444981213097155,0.2147074610842727,0.06709608158883522,0.0067096081588835215,0.020128824476650563,0.026838432635534086,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.35560923242082665,63.62050456253355,35.33279656468062,0.17444981213097155,0.3757380568974772,0.06709608158883522,,0.020128824476650563,0.026838432635534086,0.013419216317767043,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.32877079978529256,62.56038647342995,36.312399355877616,0.2147074610842727,0.3824476650563607,0.08722490606548577,,0.03354804079441761,0.026838432635534086,0.013419216317767043,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.2147074610842727,55.421363392377884,43.39103596349973,0.322061191626409,0.46296296296296297,0.08722490606548577,0.013419216317767043,0.03354804079441761,0.026838432635534086,,0.013419216317767043,,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.3824476650563607,48.16156736446592,50.42941492216855,0.4025764895330113,0.4495437466451959,0.06709608158883522,0.013419216317767043,0.040257648953301126,0.026838432635534086,,0.013419216317767043,,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.3824476650563607,46.9873859366613,49.75845410628019,0.4025764895330113,0.47638217928073,0.020128824476650563,0.013419216317767043,1.0064412238325282,0.026838432635534086,,0.013419216317767043,,0.1274825550187869,0.785024154589372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.3757380568974772,33.279656468062264,64.27804616210413,0.15432098765432098,0.46967257112184646,0.0067096081588835215,0.013419216317767043,0.7716049382716049,0.026838432635534086,,0.013419216317767043,,0.1274825550187869,0.47638217928073,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.3757380568974772,33.25952764358561,61.7686527106817,0.11406333870101985,0.6374127750939346,0.0939345142243693,0.2616747181964573,0.7716049382716049,0.026838432635534086,,0.013419216317767043,,0.1274825550187869,0.48980139559849706,0.0067096081588835215,2.0531400966183573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.3757380568974772,31.159420289855074,59.044551798174986,3.4017713365539453,0.8387010198604401,0.0939345142243693,0.2281266774020397,0.9192163177670424,0.026838432635534086,,0.15432098765432098,,0.1274825550187869,1.570048309178744,0.0067096081588835215,2.0263016639828235,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.3757380568974772,30.50187869028449,58.319914117015564,4.757112184648417,0.8185721953837896,0.0939345142243693,0.2281266774020397,0.9192163177670424,0.026838432635534086,0.03354804079441761,0.15432098765432098,,0.1274825550187869,1.570048309178744,0.0067096081588835215,2.0263016639828235,0.026838432635534086,0.0067096081588835215,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.38915727321524424,28.35480407944176,58.77616747181965,3.2541599570585076,0.8521202361782072,0.48980139559849706,2.509393451422437,0.9393451422436929,0.026838432635534086,0.05367686527106817,0.15432098765432098,,0.1274825550187869,1.5365002683843263,0.0067096081588835215,2.4892646269457863,0.026838432635534086,0.0067096081588835215,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.38915727321524424,26.39559849704777,63.97611379495437,1.5633387010198605,0.7783145464304885,0.36902844873859364,1.3553408480944713,0.5367686527106817,,0.07380568974771873,0.07380568974771873,,0.48980139559849706,0.6239935587761675,0.020128824476650563,3.3279656468062266,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.38915727321524424,25.805152979066023,63.2313472893183,2.3081052066559313,1.6639828234031133,0.36902844873859364,1.3687600644122384,0.5367686527106817,,0.06709608158883522,0.07380568974771873,,0.48980139559849706,0.644122383252818,0.026838432635534086,2.9924852388620504,0.020128824476650563,,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
