,43,45,50,54,47,52,39,55,44,49,41,51,46,53,42,58,48,64,59,62,56,63,30,60,68,61,57,73,40,38,72,35,34,66,37,36,67,33,29,65,70,32,26,31
0,0.18115942028985507,96.92699946323135,2.8918411164787976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.18115942028985507,73.29575952764358,26.52308105206656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.2885131508319914,71.5848094471283,28.10654857756307,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.35560923242082665,67.39801395598496,31.676060118089104,0.03354804079441761,0.06709608158883522,0.46967257112184646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.33548040794417605,64.56655931293612,34.01100375738057,0.06038647342995169,0.06709608158883522,0.27509393451422437,0.020128824476650563,0.6642512077294686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.4495437466451959,56.52844873859367,40.53274288781535,0.10064412238325282,0.06709608158883522,0.27509393451422437,0.020128824476650563,1.7914653784219001,0.04696725711218465,0.1878690284487386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.4428341384863124,52.301395598497045,43.612453032742884,0.14761137949543746,0.06709608158883522,0.27509393451422437,0.020128824476650563,1.7914653784219001,0.04696725711218465,1.2748255501878691,0.0067096081588835215,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.5099302200751477,48.960010735373054,46.57139023081052,0.30193236714975846,0.18115942028985507,0.27509393451422437,0.020128824476650563,1.6774020397208802,0.04696725711218465,1.4358561460010735,0.0067096081588835215,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.5032206119162641,45.591787439613526,49.77187332259796,0.30193236714975846,0.18115942028985507,0.27509393451422437,0.020128824476650563,1.8183038110574343,0.04696725711218465,1.4626945786366077,0.0067096081588835215,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.38915727321524424,34.84970477724101,60.10466988727858,0.4562533548040794,0.11406333870101985,0.27509393451422437,,2.2745571658615136,0.04696725711218465,1.4626945786366077,0.0067096081588835215,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.38915727321524424,33.17901234567901,61.36607622114869,0.5032206119162641,0.1878690284487386,0.27509393451422437,,2.2745571658615136,0.10735373054213634,1.4559849704777241,0.0067096081588835215,0.24154589371980675,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.5032206119162641,31.904186795491142,60.33279656468062,0.5636070853462157,0.30193236714975846,1.6639828234031133,,2.5429414922168547,0.11406333870101985,1.8853998926462694,0.0067096081588835215,0.15432098765432098,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.47638217928073,30.64278046162104,58.279656468062264,0.8722490606548577,0.30193236714975846,1.6639828234031133,,2.086688137412775,0.03354804079441761,2.2208803005904456,0.0067096081588835215,3.388352120236178,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
