,45,50,53,54,49,51,52,58,55,47,48,56,57,64,59,60,61,63,44,46,62,72,67,68,73,66,71,65,70,43,42,69,41,40,74,38,76,75,77,39,37,36,79,34,86,78,31,32,82,35,83,84,85,80,23,28,81,33,89,90,26,29,22,91,30,92,19,27,20,25,15,13,87,88,93,24,18,16,100,11,96,17,94,21
0,83.36017176596887,16.639828234031132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51.56333870101986,48.36285560923242,0.020128824476650563,0.05367686527106817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,48.36285560923242,51.2211486849168,0.020128824476650563,0.32877079978529256,0.013419216317767043,0.013419216317767043,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,47.20880300590446,50.47638217928073,0.020128824476650563,0.6239935587761675,0.9796027911969941,0.5636070853462157,0.013419216317767043,0.026838432635534086,0.08722490606548577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,28.884863123993558,66.41841116478798,0.040257648953301126,0.8051529790660226,2.9388083735909825,0.14761137949543746,,0.05367686527106817,0.6105743424584005,0.08051529790660225,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,12.144390767579173,80.81052066559313,0.06038647342995169,0.6910896403650026,5.555555555555555,0.13419216317767044,,0.026838432635534086,0.46967257112184646,0.06038647342995169,0.04696725711218465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,11.735104669887278,74.37600644122384,0.06038647342995169,1.0131508319914118,8.125335480407944,1.6103059581320451,,0.06709608158883522,1.288244766505636,,1.724369296833065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.292807300053678,72.5979602791197,0.12077294685990338,1.5365002683843263,8.53462157809984,3.656736446591519,1.7646269457863661,0.06709608158883522,1.221148684916801,,1.1674718196457328,0.013419216317767043,0.013419216317767043,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.910359634997317,70.90713902308106,0.9796027911969941,3.2004830917874396,8.427267847557703,3.3816425120772946,1.0332796564680622,0.08722490606548577,1.737788513150832,0.06709608158883522,1.1741814278046163,0.040257648953301126,0.03354804079441761,0.013419216317767043,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8.903650026838433,63.04347826086956,1.0466988727858293,4.052603327965647,10.721953837895867,5.401234567901234,2.999194847020934,0.10064412238325282,2.2879763821792807,0.06709608158883522,1.1473429951690821,0.05367686527106817,0.06709608158883522,0.026838432635534086,0.013419216317767043,0.0067096081588835215,0.013419216317767043,0.04696725711218465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8.527911969940956,62.245034889962426,1.0735373054213635,4.079441760601181,10.695115405260333,6.320450885668277,2.8381642512077296,0.12077294685990338,2.536231884057971,0.06709608158883522,1.1406333870101986,0.13419216317767044,0.06709608158883522,0.06709608158883522,0.026838432635534086,,0.013419216317767043,0.04696725711218465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
