,45,50,43,49,54,47,48,51,52,53,55,58,59,60,57,41,44,61,63,65,67,46,56,64,62,42,40,66,39,71,76,36,70,37,30,75,69,68,38,72,77,31,34,73,35,22,33,32,27,16,21,74,79,82,78,81,83,29,84,24,25,26,28,80,87,19,85,92,93,23,20,6,1,17,12,14,4,91,18,9,15,8,5,13,10,86,3
0,92.9549114331723,7.0450885668276975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67.21014492753623,32.50805152979066,0.2214170692431562,0.013419216317767043,0.04696725711218465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,47.64492753623188,49.986580783682236,0.3757380568974772,0.2549651100375738,0.2147074610842727,0.0067096081588835215,0.020128824476650563,0.20799785292538917,0.0067096081588835215,0.7783145464304885,0.5032206119162641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,38.91572732152442,57.37385936661299,0.32877079978529256,0.4025764895330113,1.3217928073000538,0.04696725711218465,0.020128824476650563,0.03354804079441761,0.0067096081588835215,0.7648953301127214,0.7380568974771873,0.020128824476650563,0.013419216317767043,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,35.05099302200752,57.21953837895867,0.5434782608695652,0.9125067096081588,1.4492753623188406,0.03354804079441761,0.04696725711218465,,0.20128824476650564,2.4691358024691357,2.006172839506173,0.020128824476650563,0.013419216317767043,0.013419216317767043,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31.622383252818036,57.71604938271605,0.5367686527106817,2.1940418679549114,2.6972624798711755,0.14090177133655393,0.06038647342995169,0.07380568974771873,0.20128824476650564,2.4691358024691357,1.9457863660762211,0.04696725711218465,0.020128824476650563,0.026838432635534086,0.020128824476650563,0.0067096081588835215,0.2214170692431562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29.62962962962963,55.159688674181425,0.48980139559849706,5.381105743424584,2.85829307568438,0.19457863660762212,0.08722490606548577,0.013419216317767043,0.7514761137949544,2.6033279656468062,2.3215244229736984,0.08051529790660225,0.04696725711218465,0.07380568974771873,0.03354804079441761,0.0067096081588835215,0.2214170692431562,0.020128824476650563,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.167203435319376,56.045356951154055,0.4092860976918948,5.58239398819109,2.703972088030059,0.798443370907139,0.10064412238325282,0.03354804079441761,1.3083735909822867,2.7777777777777777,2.5161030595813205,0.08051529790660225,0.06038647342995169,0.08722490606548577,0.020128824476650563,0.0067096081588835215,0.2281266774020397,0.020128824476650563,0.026838432635534086,0.013419216317767043,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,22.745571658615138,55.3341384863124,0.4428341384863124,9.104938271604938,2.5966183574879227,0.7313472893183038,0.12077294685990338,0.7783145464304885,0.7716049382716049,2.2410091250670963,4.663177670424047,0.06709608158883522,0.03354804079441761,0.04696725711218465,0.020128824476650563,0.0067096081588835215,0.20799785292538917,0.020128824476650563,0.05367686527106817,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
