,45,50,43,54,55,48,49,51,52,59,53,47,58,44,40,64,46,57,63,56,60,62,70,61,65,66,37,42,72,69,41,35,67,36,68,21,34,38,39,77,71,28,32,33,73,84,78,31,74,30,22,29,76,75
0,91.08964036500268,8.910359634997317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,84.81615673644659,14.53972088030059,0.11406333870101985,0.03354804079441761,0.49651100375738055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,69.85373054213633,29.522275899087493,0.11406333870101985,0.5099302200751477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,57.52818035426731,41.80756843800322,0.11406333870101985,0.5501878690284487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42.693236714975846,56.5955448201825,0.11406333870101985,0.5837359098228664,,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,40.53274288781535,52.93880837359098,0.11406333870101985,0.6239935587761675,0.19457863660762212,0.013419216317767043,0.0067096081588835215,0.47638217928073,5.0993022007514766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,37.506709608158886,55.03220611916264,0.11406333870101985,0.4428341384863124,0.4025764895330113,0.013419216317767043,0.8990874932903918,0.48980139559849706,5.0791733762748255,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,26.039989264626946,70.02147074610842,0.11406333870101985,0.5032206119162641,0.4025764895330113,,0.8990874932903918,0.48980139559849706,1.4895330112721417,0.03354804079441761,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,25.0805152979066,70.11540526033279,0.2281266774020397,0.7447665056360708,0.4025764895330113,,1.107085346215781,0.4830917874396135,1.6438539989264627,0.03354804079441761,0.0067096081588835215,0.15432098765432098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
