,45,50,41,43,44,47,48,49,51,53,54,55,46,42,52,61,57,59,58,64,62,63,56,60,68,69,67,66,39,75,40,65,37,36,72,38,34,32,26,35,71,28,73,70,33,29,80,27,20,30,31,18,87,11,14,13,24,25,23,22,9,7,16,21,1,19,8,15,74,77
0,50.87224906065486,49.12775093934514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48.74530327428878,35.68840579710145,0.07380568974771873,0.06709608158883522,0.06038647342995169,0.14761137949543746,0.0067096081588835215,12.513419216317766,0.013419216317767043,0.1610305958132045,0.17444981213097155,2.3483628556092326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40.84138486312399,41.968599033816425,0.07380568974771873,0.2885131508319914,0.06038647342995169,0.48980139559849706,0.013419216317767043,10.950080515297907,0.013419216317767043,0.8655394524959742,1.4224369296833066,2.918679549114332,0.0939345142243693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,28.31454643048846,49.28878153515835,0.07380568974771873,0.4428341384863124,0.07380568974771873,0.7514761137949544,0.0067096081588835215,10.836017176596886,0.013419216317767043,0.9125067096081588,3.3480944712828773,5.642780461621041,,0.08051529790660225,0.2147074610842727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17.37788513150832,53.39506172839506,0.10064412238325282,0.32877079978529256,0.06038647342995169,0.644122383252818,0.0067096081588835215,16.25067096081589,0.5568974771873323,1.7579173376274826,3.938539989264627,4.025764895330113,,,1.5297906602254427,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3.9720880300590444,78.44873859366614,,0.0067096081588835215,0.013419216317767043,0.6709608158883521,,7.37385936661299,1.221148684916801,1.8518518518518519,2.1135265700483092,3.44873859366613,,,0.8588298443370908,,0.013419216317767043,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3.683574879227053,68.12265163714439,,0.0067096081588835215,0.013419216317767043,0.8588298443370908,,8.172302737520129,3.3950617283950617,2.38191089640365,6.957863660762212,3.9049919484702094,,,2.4154589371980677,,0.026838432635534086,0.013419216317767043,0.013419216317767043,0.03354804079441761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3.3816425120772946,50.275093934514224,,0.0067096081588835215,0.013419216317767043,0.6776704240472357,0.0067096081588835215,26.01315083199141,4.03918411164788,1.0399892646269457,7.286634460547504,4.830917874396135,,,2.2879763821792807,,0.026838432635534086,0.020128824476650563,,0.03354804079441761,0.040257648953301126,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.167203435319377,42.90794417606012,,0.0067096081588835215,0.013419216317767043,1.3553408480944713,0.0939345142243693,31.810252281266774,3.099838969404187,0.4294149221685454,9.131776704240472,6.608964036500268,,,2.1068169618894257,,0.026838432635534086,0.020128824476650563,0.026838432635534086,0.07380568974771873,0.040257648953301126,0.07380568974771873,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0939345142243693,64.573268921095,,,,0.1878690284487386,0.08722490606548577,17.659688674181428,1.0466988727858293,0.0939345142243693,9.084809447128288,3.797638217928073,,,3.193773483628556,,0.020128824476650563,0.013419216317767043,0.04696725711218465,0.03354804079441761,0.026838432635534086,0.03354804079441761,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,75.46967257112185,,,,0.15432098765432098,,9.88996242619431,0.7581857219538379,0.1274825550187869,8.856682769726248,2.885131508319914,,,1.724369296833065,,0.0067096081588835215,0.0067096081588835215,,0.03354804079441761,,0.08722490606548577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,31.89747718733226,,,,0.322061191626409,,57.098765432098766,0.1274825550187869,0.07380568974771873,8.017981749865807,2.033011272141707,,,0.36231884057971014,,0.020128824476650563,0.0067096081588835215,,,,0.040257648953301126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
