,45,50,54,47,49,52,48,57,46,53,59,55,58,51,62,64,60,71,61,56,63,65,67,76,44,69,42,43,39,75,40,41,66,70,68,73,72,38,74,79,81,78,90,36,83,93,35,84,77,80,34,33,87,32,86,30,85,27,82,95,37,31,24,94,96,20,89,91,26,21,88,98,100,17,28,97,19,14,92,16,29,12,13,25,22,23
0,91.51234567901234,8.487654320987655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,86.67471819645732,13.305152979066023,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,81.81025228126677,17.921363392377884,0.0939345142243693,0.020128824476650563,0.14090177133655393,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,77.91196994095544,21.64519592055824,0.24154589371980675,0.020128824476650563,0.14090177133655393,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,75.44283413848632,23.96672034353194,0.38915727321524424,0.020128824476650563,0.14090177133655393,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,72.53086419753086,26.37546967257112,0.6642512077294686,0.020128824476650563,0.3153515834675255,0.026838432635534086,0.040257648953301126,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,53.89157273215244,45.04830917874396,0.5032206119162641,0.026838432635534086,0.17444981213097155,0.013419216317767043,0.2683843263553409,0.026838432635534086,0.0067096081588835215,0.013419216317767043,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,35.990338164251206,63.378958668813745,0.33548040794417605,0.026838432635534086,0.17444981213097155,0.013419216317767043,0.020128824476650563,,0.0067096081588835215,0.013419216317767043,0.040257648953301126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,33.42055823939882,60.28582930756844,2.7643585614600106,0.026838432635534086,0.17444981213097155,1.9860440150295222,0.03354804079441761,,0.0067096081588835215,0.41599570585077833,0.06709608158883522,0.7917337627482555,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,30.595813204508858,56.92431561996779,3.0193236714975846,0.026838432635534086,2.9388083735909825,3.1535158346752548,0.026838432635534086,0.0067096081588835215,0.0067096081588835215,0.41599570585077833,0.08051529790660225,0.785024154589372,0.026838432635534086,1.9659151905528718,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
