,43,45,50,54,48,49,51,47,52,55,53,41,56,63,58,59,46,64,44,57,61,62,67,60,65,40,42,66,70,69,68,39,71,72,37,73,78,87,38,80,77,35,74,76,79,75,36,32,81,28,33,29,16,30,84
0,0.08722490606548577,96.12184648416533,3.7909286097691894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.08722490606548577,89.861782071927,10.037573805689748,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.20128824476650564,86.14465915190553,13.600375738056897,0.013419216317767043,0.040257648953301126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.2683843263553409,83.84997316156736,15.780998389694043,0.06038647342995169,0.040257648953301126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.33548040794417605,74.28878153515835,25.275093934514224,0.06038647342995169,0.040257648953301126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.36231884057971014,67.76033279656468,31.729736983360173,0.10735373054213634,0.040257648953301126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.36231884057971014,64.59339774557166,34.68867418142781,0.12077294685990338,0.20799785292538917,0.013419216317767043,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.4227053140096618,59.4068706387547,39.27804616210413,0.10735373054213634,0.20799785292538917,0.46296296296296297,0.013419216317767043,0.10064412238325282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.41599570585077833,57.80327428878154,40.82796564680623,0.16774020397208803,0.20799785292538917,0.4495437466451959,0.013419216317767043,0.11406333870101985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.3421900161030596,56.5552871712292,41.08964036500269,0.2683843263553409,0.2214170692431562,0.4562533548040794,0.020128824476650563,0.18115942028985507,0.8655394524959742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
