,45,50,43,54,55,47,48,51,49,52,53,44,42,58,57,46,56,59,61,63,41,62,60,64,65,68,38,37,39,66,69,40,70,73,36,71,67,35,32,33,24,34,30,29,74,75,72
0,93.6862587224906,6.3137412775093935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76.01315083199141,23.785560923242084,0.17444981213097155,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,46.9068706387547,52.69726247987118,0.18115942028985507,0.026838432635534086,0.1878690284487386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,42.3040794417606,54.96511003757381,0.46967257112184646,0.2214170692431562,1.1674718196457328,0.0067096081588835215,0.0939345142243693,0.7716049382716049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,36.93639291465379,55.70987654320987,0.5770263016639828,0.20799785292538917,2.8650026838432634,0.0067096081588835215,0.0939345142243693,0.20799785292538917,1.778046162104133,0.8856682769726248,0.7313472893183038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,24.745034889962426,70.65217391304348,0.5703166935050993,0.1878690284487386,1.0332796564680622,0.020128824476650563,0.040257648953301126,0.1878690284487386,1.06682769726248,,1.482823403113258,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,17.122920021470748,56.05877616747182,0.5636070853462157,0.5568974771873323,2.5161030595813205,0.020128824476650563,0.03354804079441761,0.4428341384863124,20.417337627482556,0.08051529790660225,2.1068169618894257,0.013419216317767043,0.06038647342995169,0.0067096081588835215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,16.49892646269458,53.90499194847021,0.5300590445517982,2.0665593129361244,3.683574879227053,0.2214170692431562,0.03354804079441761,0.43612453032742887,20.551529790660226,0.08051529790660225,1.8988191089640365,0.013419216317767043,0.06038647342995169,0.0067096081588835215,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,14.351851851851851,54.93827160493827,0.5636070853462157,4.562533548040794,3.2004830917874396,0.33548040794417605,0.08722490606548577,0.43612453032742887,18.988191089640367,0.08051529790660225,2.3617820719269993,,,,0.013419216317767043,0.08051529790660225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11.701556629092861,54.6833064949007,0.5166398282340311,4.28743961352657,4.508856682769726,0.33548040794417605,0.08722490606548577,0.6843800322061192,19.269994632313473,1.0534084809447128,2.7643585614600106,,,,0.013419216317767043,0.08051529790660225,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6.91760601180891,51.301663982823406,0.20799785292538917,6.239935587761675,2.24771873322598,0.24825550187869028,0.30864197530864196,1.1808910359634996,28.14009661835749,0.6172839506172839,2.5295222758990876,,,,0.026838432635534086,,,0.013419216317767043,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6.199677938808374,55.95142243692968,0.2683843263553409,5.488459473966721,2.254428341384863,0.4227053140096618,0.27509393451422437,1.093666129898014,24.50348899624262,0.6239935587761675,2.8113258185721954,,,0.026838432635534086,0.040257648953301126,,,0.026838432635534086,,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,
