,45,50,51,59,52,55,53,54,60,67,62,66,73,56,68,74,63,69,61,70,58,72,64,75,80,57,71,65,47,46,48,49,76,78,77,41,79,44
0,92.27724100912506,7.722758990874933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,86.72839506172839,13.271604938271604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,84.5276435856146,14.928878153515834,0.5233494363929146,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,71.7860976918948,27.147074610842726,0.5233494363929146,0.040257648953301126,0.5032206119162641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,57.776435856146,41.74718196457327,,0.06038647342995169,,0.41599570585077833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31.99812130971551,66.48550724637681,,0.0939345142243693,,1.4224369296833066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25.697799248523886,72.08132045088567,,0.13419216317767044,,1.8183038110574343,0.2683843263553409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,21.081588835212024,68.8137412775094,2.2074610842726785,0.2885131508319914,4.448470209339774,2.8918411164787976,0.2683843263553409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.427267847557703,82.42082662372518,,0.2885131508319914,4.1129898013955986,4.4820182501341925,0.2683843263553409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8.125335480407944,80.75013419216317,0.5837359098228664,0.3421900161030596,3.3145464304884595,5.870907139023081,0.2683843263553409,0.7447665056360708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8.09849704777241,79.21363392377886,0.5837359098228664,0.35560923242082665,3.3145464304884595,6.78341384863124,0.8923778851315083,0.7447665056360708,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7.98443370907139,79.50214707461085,0.5837359098228664,0.36231884057971014,3.099838969404187,6.857219538378959,0.8923778851315083,0.6910896403650026,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,7.37385936661299,76.40901771336554,0.9460547504025765,0.3824476650563607,3.126677402039721,8.319914117015566,0.8655394524959742,2.49597423510467,0.05367686527106817,0.026838432635534086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
