,45,50,51,40,49
0,36.69484702093398,63.30515297906602,,,
1,19.39747718733226,76.49624261943103,4.106280193236715,,
2,11.668008588298443,84.22571121846484,4.106280193236715,,
3,11.668008588298443,85.33279656468062,2.9589371980676327,0.040257648953301126,
4,7.615405260332796,89.38539989264628,2.9589371980676327,0.040257648953301126,
5,6.045356951154052,87.16451959205583,2.9589371980676327,3.8311862587224907,
6,1.0601180891035964,94.87385936661299,2.1806226516371443,1.8853998926462694,
7,1.0601180891035964,93.90767579173377,2.1806226516371443,2.8515834675254963,
8,1.0601180891035964,93.38432635534085,0.6038647342995169,4.951690821256038,
9,0.8990874932903918,88.94256575415996,0.6038647342995169,9.554482018250134,
10,0.5300590445517982,93.65271068169619,,5.8172302737520125,
11,0.5233494363929146,94.83360171765969,,4.643048845947397,
12,0.5233494363929146,91.4117015566291,,8.064949006977992,
13,0.5233494363929146,91.4117015566291,,8.064949006977992,
14,0.2616747181964573,91.67337627482556,,8.064949006977992,
15,0.2616747181964573,89.32501341921632,,10.413311862587225,
16,0.2616747181964573,89.32501341921632,,10.413311862587225,
17,0.2616747181964573,86.68813741277509,,3.44873859366613,9.601449275362318
18,0.2616747181964573,86.68813741277509,,3.44873859366613,9.601449275362318
19,0.2616747181964573,78.93183038110574,,11.211755233494364,9.594739667203436
20,0.2616747181964573,80.9044551798175,,12.506709608158884,6.327160493827161
21,0.2616747181964573,80.9044551798175,,12.506709608158884,6.327160493827161
22,0.2616747181964573,78.74396135265701,,14.667203435319378,6.327160493827161
23,0.2616747181964573,82.0450885668277,9.708803005904455,7.98443370907139,
24,0.2616747181964573,86.41975308641975,9.017713365539452,4.300858829844337,
25,0.2616747181964573,82.35373054213633,5.233494363929147,3.81105743424584,8.340042941492216
26,0.2616747181964573,77.87171229200214,5.233494363929147,8.293075684380032,8.340042941492216
27,0.2616747181964573,87.4194847020934,4.032474503488996,8.28636607622115,
28,0.2616747181964573,87.4194847020934,4.032474503488996,8.28636607622115,
29,0.2616747181964573,89.20424047235642,0.6038647342995169,9.930220075147611,
30,0.2616747181964573,87.95625335480408,0.6038647342995169,11.178207192699947,
31,0.2616747181964573,87.95625335480408,0.6038647342995169,11.178207192699947,
32,0.2616747181964573,78.5426731078905,10.017444981213098,11.178207192699947,
33,0.2616747181964573,69.51154052603329,10.017444981213098,10.768921095008052,9.440418679549115
34,0.2616747181964573,69.51154052603329,10.017444981213098,10.768921095008052,9.440418679549115
35,0.2616747181964573,78.052871712292,1.710950080515298,13.499731615673644,6.474771873322598
36,0.2616747181964573,77.65700483091787,1.710950080515298,16.13660762211487,4.233762748255502
37,0.2616747181964573,94.7463768115942,1.1003757380568975,3.374932903918411,0.5166398282340311
38,0.2616747181964573,94.7463768115942,1.1003757380568975,3.374932903918411,0.5166398282340311
39,0.2616747181964573,94.7463768115942,1.1003757380568975,3.374932903918411,0.5166398282340311
40,0.2616747181964573,96.89345142243693,1.1003757380568975,1.3553408480944713,0.38915727321524424
41,0.2616747181964573,88.39237788513151,9.601449275362318,1.3553408480944713,0.38915727321524424
42,0.2616747181964573,82.45437466451959,15.707192699946322,1.3553408480944713,0.2214170692431562
43,0.2616747181964573,76.03327965646807,15.465646806226516,4.502147074610843,3.7372517444981215
44,0.2616747181964573,76.03327965646807,15.465646806226516,4.502147074610843,3.7372517444981215
45,0.2616747181964573,74.16129898013956,15.465646806226516,6.374127750939345,3.7372517444981215
46,0.2616747181964573,74.16129898013956,15.465646806226516,6.374127750939345,3.7372517444981215
47,0.2616747181964573,74.16129898013956,15.465646806226516,6.374127750939345,3.7372517444981215
48,0.2616747181964573,74.16129898013956,15.465646806226516,6.374127750939345,3.7372517444981215
49,0.2616747181964573,72.75228126677402,13.7211486849168,9.567901234567902,3.69699409554482
50,0.2616747181964573,69.43773483628556,12.761674718196458,13.841921631776705,3.69699409554482
51,0.2616747181964573,67.8341384863124,12.761674718196458,15.445517981749866,3.69699409554482
52,0.2616747181964573,66.47879763821793,12.184648416532475,17.37788513150832,3.69699409554482
53,0.2616747181964573,66.47879763821793,12.184648416532475,17.37788513150832,3.69699409554482
54,0.2616747181964573,66.47879763821793,12.184648416532475,17.37788513150832,3.69699409554482
55,0.2616747181964573,66.47879763821793,12.184648416532475,17.37788513150832,3.69699409554482
56,0.2616747181964573,66.47879763821793,12.184648416532475,17.37788513150832,3.69699409554482
57,0.2616747181964573,66.47879763821793,12.184648416532475,17.37788513150832,3.69699409554482
58,0.2616747181964573,66.47879763821793,12.184648416532475,17.37788513150832,3.69699409554482
59,0.2616747181964573,66.47879763821793,12.184648416532475,17.37788513150832,3.69699409554482
60,0.2616747181964573,73.7385936661299,8.856682769726248,13.446054750402576,3.69699409554482
61,,80.74342458400429,4.28743961352657,11.272141706924316,3.69699409554482
62,,79.50885668276973,2.4557165861513686,14.358561460010735,3.6768652710681695
63,,79.50885668276973,2.4557165861513686,14.358561460010735,3.6768652710681695
64,,79.50885668276973,2.4557165861513686,14.358561460010735,3.6768652710681695
65,,79.50885668276973,2.4557165861513686,14.358561460010735,3.6768652710681695
66,,76.49624261943103,2.4557165861513686,17.371175523349436,3.6768652710681695
67,,76.49624261943103,2.4557165861513686,17.371175523349436,3.6768652710681695
68,,76.49624261943103,2.4557165861513686,17.371175523349436,3.6768652710681695
69,,76.49624261943103,2.4557165861513686,17.371175523349436,3.6768652710681695
70,,74.42297369833602,2.4557165861513686,19.444444444444443,3.6768652710681695
71,,74.42297369833602,2.4557165861513686,19.444444444444443,3.6768652710681695
72,,74.42297369833602,2.4557165861513686,19.444444444444443,3.6768652710681695
73,,73.96672034353193,2.4557165861513686,19.900697799248523,3.6768652710681695
74,,73.96672034353193,2.4557165861513686,19.900697799248523,3.6768652710681695
75,,73.96672034353193,2.4557165861513686,19.900697799248523,3.6768652710681695
76,,73.96672034353193,2.4557165861513686,19.900697799248523,3.6768652710681695
77,,73.96672034353193,2.4557165861513686,19.900697799248523,3.6768652710681695
78,,73.96672034353193,2.4557165861513686,19.900697799248523,3.6768652710681695
79,,74.75174449812131,2.4557165861513686,19.11567364465915,3.6768652710681695
80,,74.75174449812131,2.4557165861513686,19.11567364465915,3.6768652710681695
81,,74.308910359635,2.4557165861513686,19.558507783145465,3.6768652710681695
82,,74.308910359635,2.4557165861513686,19.558507783145465,3.6768652710681695
83,,74.308910359635,2.4557165861513686,19.558507783145465,3.6768652710681695
84,,74.308910359635,2.4557165861513686,19.558507783145465,3.6768652710681695
85,,74.308910359635,2.4557165861513686,19.558507783145465,3.6768652710681695
86,,74.308910359635,2.4557165861513686,19.558507783145465,3.6768652710681695
87,,74.308910359635,2.4557165861513686,19.558507783145465,3.6768652710681695
88,,74.308910359635,2.4557165861513686,19.558507783145465,3.6768652710681695
89,,74.308910359635,2.4557165861513686,19.558507783145465,3.6768652710681695
90,,72.8797638217928,2.4557165861513686,20.987654320987655,3.6768652710681695
91,,72.8797638217928,2.4557165861513686,20.987654320987655,3.6768652710681695
92,,72.8797638217928,2.4557165861513686,20.987654320987655,3.6768652710681695
93,,72.8797638217928,2.4557165861513686,20.987654320987655,3.6768652710681695
94,,72.8797638217928,2.4557165861513686,20.987654320987655,3.6768652710681695
95,,72.8797638217928,2.4557165861513686,20.987654320987655,3.6768652710681695
96,,72.8797638217928,2.4557165861513686,20.987654320987655,3.6768652710681695
97,,72.8797638217928,2.4557165861513686,20.987654320987655,3.6768652710681695
98,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
99,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
100,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
101,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
102,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
103,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
104,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
105,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
106,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
107,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
108,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
109,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
110,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
111,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
112,,69.22973698336017,2.4557165861513686,24.63768115942029,3.6768652710681695
