,45,50,40,51,49,52,48
0,79.20692431561997,20.79307568438003,,,,,
1,75.33548040794417,23.181696188942567,1.482823403113258,,,,
2,68.10923242082663,22.041062801932366,9.849704777241008,,,,
3,42.05582393988191,53.34809447128288,4.5960815888352125,,,,
4,29.28743961352657,66.11647879763822,2.0933977455716586,2.5026838432635534,,,
5,25.670960815888353,65.65351583467526,8.675523349436393,,,,
6,15.921900161030596,75.72463768115942,8.353462157809984,,,,
7,12.345679012345679,79.49543746645196,8.158883521202362,,,,
8,4.5893719806763285,85.26570048309179,10.144927536231885,,,,
9,4.5893719806763285,77.79790660225443,12.211486849168008,5.401234567901234,,,
10,4.180085882984434,73.49704777241008,9.473966720343531,12.848899624261943,,,
11,4.180085882984434,71.24932903918412,11.721685453569512,12.848899624261943,,,
12,4.05931293612453,78.72383252818035,11.969940955448202,5.246913580246914,,,
13,4.05931293612453,77.4825550187869,13.211218464841654,5.246913580246914,,,
14,4.05931293612453,69.18947933440687,15.365002683843263,7.434245840042942,3.9519592055823938,,
15,4.052603327965647,74.77187332259795,12.00348899624262,6.944444444444445,2.227589908749329,,
16,4.032474503488996,81.41438539989265,8.655394524959743,3.670155662909286,2.227589908749329,,
17,3.1468062265163717,72.14170692431561,20.128824476650564,2.3550724637681157,2.227589908749329,,
18,2.9253891572732154,75.8185721953838,18.23671497584541,0.7917337627482555,2.227589908749329,,
19,2.9253891572732154,74.27536231884058,16.53918411164788,0.7648953301127214,2.227589908749329,3.2675791733762747,
20,2.9253891572732154,71.30971551261406,19.504830917874397,0.7648953301127214,2.227589908749329,3.2675791733762747,
21,2.9253891572732154,71.10171765968867,19.712828770799785,0.7648953301127214,2.227589908749329,3.2675791733762747,
22,2.9253891572732154,70.77965646806227,20.034889962426195,0.7648953301127214,2.227589908749329,3.2675791733762747,
23,2.26784755770263,72.30273752012883,19.16935050993022,0.7648953301127214,2.227589908749329,3.2675791733762747,
24,2.26784755770263,72.30273752012883,19.16935050993022,0.7648953301127214,2.227589908749329,3.2675791733762747,
25,2.26784755770263,60.18518518518518,15.814546430488459,3.878153515834675,12.084004294149223,5.770263016639828,
26,2.26784755770263,55.95813204508857,13.6406333870102,9.628287707997853,12.734836285560924,5.770263016639828,
27,2.1403650026838434,66.60628019323671,12.593934514224369,1.3955984970477724,12.734836285560924,4.528985507246377,
28,1.8585614600107354,77.72410091250671,9.554482018250134,0.9796027911969941,5.689747718733226,4.193505099302201,
29,1.8585614600107354,71.05475040257649,13.88888888888889,0.30864197530864196,5.689747718733226,7.199409554482019,
30,1.8585614600107354,71.05475040257649,13.88888888888889,0.30864197530864196,5.689747718733226,7.199409554482019,
31,1.8585614600107354,69.7866344605475,15.157004830917874,0.30864197530864196,5.689747718733226,7.199409554482019,
32,1.8585614600107354,64.72758990874932,17.58588298443371,0.30864197530864196,8.319914117015566,7.199409554482019,
33,1.8048845947396672,61.131239935587764,17.58588298443371,0.30864197530864196,8.319914117015566,10.849436392914654,
34,0.6642512077294686,60.32608695652174,21.947128287707997,0.30864197530864196,5.904455179817498,10.849436392914654,
35,0.6642512077294686,60.32608695652174,21.947128287707997,0.30864197530864196,5.904455179817498,10.849436392914654,
36,0.5233494363929146,61.808910359635,20.652173913043477,0.30864197530864196,5.904455179817498,10.802469135802468,
37,0.5233494363929146,59.05797101449275,24.671229200214707,0.28180354267310787,5.797101449275362,9.668545356951155,
38,0.5233494363929146,59.05797101449275,24.671229200214707,0.28180354267310787,5.797101449275362,9.668545356951155,
39,0.4227053140096618,61.312399355877616,24.4699409554482,0.28180354267310787,5.394524959742351,8.11862587224906,
40,0.4227053140096618,61.312399355877616,24.4699409554482,0.28180354267310787,5.394524959742351,8.11862587224906,
41,0.4227053140096618,61.312399355877616,24.4699409554482,0.28180354267310787,5.394524959742351,8.11862587224906,
42,0.4227053140096618,60.03086419753087,27.563070316693505,0.28180354267310787,5.394524959742351,6.3070316693505095,
43,0.4227053140096618,60.03086419753087,27.563070316693505,0.28180354267310787,5.394524959742351,6.3070316693505095,
44,0.4227053140096618,58.50107353730542,25.986312399355878,0.28180354267310787,8.883521202361782,5.924584004294149,
45,0.4227053140096618,58.50107353730542,25.986312399355878,0.28180354267310787,8.883521202361782,5.924584004294149,
46,0.4227053140096618,58.50107353730542,25.986312399355878,0.28180354267310787,8.883521202361782,5.924584004294149,
47,0.4227053140096618,58.50107353730542,25.986312399355878,0.28180354267310787,8.883521202361782,5.924584004294149,
48,0.4227053140096618,55.10601180891036,29.381374127750938,0.28180354267310787,8.883521202361782,5.924584004294149,
49,0.4227053140096618,52.83145464304884,28.99892646269458,2.9388083735909825,8.883521202361782,5.924584004294149,
50,0.4227053140096618,52.01959205582394,26.455984970477726,6.501610305958132,8.769457863660762,5.83064949006978,
51,0.4227053140096618,48.85265700483092,26.48953301127214,6.501610305958132,8.769457863660762,8.964036500268385,
52,0.4227053140096618,48.85265700483092,26.48953301127214,6.501610305958132,8.769457863660762,8.964036500268385,
53,0.4227053140096618,48.48362855609233,28.85131508319914,5.911164787976382,8.628556092324208,7.702630166398282,
54,0.4227053140096618,48.48362855609233,28.85131508319914,5.911164787976382,8.628556092324208,7.702630166398282,
55,0.4227053140096618,46.61164787976382,25.650831991411703,15.029522275899087,8.628556092324208,3.656736446591519,
56,0.24154589371980675,47.12157809983897,25.32206119162641,15.029522275899087,8.628556092324208,3.656736446591519,
57,0.24154589371980675,42.11621041331186,26.01315083199141,18.63929146537842,8.628556092324208,4.361245303274289,
58,0.24154589371980675,42.11621041331186,26.01315083199141,18.63929146537842,8.628556092324208,4.361245303274289,
59,0.24154589371980675,39.65378421900161,30.649490069779926,16.465378421900162,8.628556092324208,4.361245303274289,
60,0.24154589371980675,39.65378421900161,30.649490069779926,16.465378421900162,8.628556092324208,4.361245303274289,
61,0.24154589371980675,36.943102522812666,33.3870101986044,16.465378421900162,8.628556092324208,4.334406870638754,
62,0.24154589371980675,36.66800858829844,35.158346752549654,16.465378421900162,7.132313472893183,4.334406870638754,
63,0.24154589371980675,36.66800858829844,35.158346752549654,16.465378421900162,7.132313472893183,4.334406870638754,
64,0.24154589371980675,36.66800858829844,35.158346752549654,16.465378421900162,7.132313472893183,4.334406870638754,
65,0.24154589371980675,33.702361782071925,38.12399355877617,16.465378421900162,7.132313472893183,4.334406870638754,
66,0.24154589371980675,33.48765432098765,38.33870101986044,16.465378421900162,7.132313472893183,4.334406870638754,
67,0.24154589371980675,31.46135265700483,35.057702630166396,22.510735373054214,7.132313472893183,3.5963499731615673,
68,0.24154589371980675,31.46135265700483,35.057702630166396,22.510735373054214,7.132313472893183,3.5963499731615673,
69,0.24154589371980675,29.757112184648417,34.896672034353195,24.67793880837359,7.132313472893183,3.294417606011809,
70,0.24154589371980675,29.757112184648417,34.896672034353195,24.67793880837359,7.132313472893183,3.294417606011809,
71,0.11406333870101985,29.750402576489535,35.03086419753087,24.67793880837359,7.132313472893183,3.294417606011809,
72,0.11406333870101985,32.809983896940416,33.54804079441761,23.8191089640365,7.132313472893183,2.576489533011272,
73,0.11406333870101985,32.809983896940416,33.54804079441761,23.8191089640365,7.132313472893183,2.576489533011272,
74,0.11406333870101985,31.226516371443907,36.02388620504563,22.926731078904993,7.132313472893183,2.576489533011272,
75,0.11406333870101985,31.186258722490606,36.07085346215781,22.926731078904993,7.125603864734299,2.576489533011272,
