,45,50,54,55,44,49,51,47,64,53,59,56,52,61,48,57,58,63,46,60,62,65,67,68,42,69,43,66,70,41,38,35,34,40,37
0,77.2007514761138,22.799248523886206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49.85909822866345,50.07380568974772,0.06709608158883522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29.314278046162105,69.26328502415458,0.2147074610842727,1.2077294685990339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,28.79092860976919,69.45115405260333,0.49651100375738055,1.2077294685990339,0.026838432635534086,0.013419216317767043,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,28.784219001610307,68.4849704777241,0.6374127750939346,1.9457863660762211,0.026838432635534086,0.10064412238325282,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20.625335480407944,62.285292538915726,0.7313472893183038,1.932367149758454,0.026838432635534086,14.284755770263017,0.020128824476650563,0.08051529790660225,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20.12211486849168,58.53462157809984,1.8250134192163177,3.1468062265163717,0.026838432635534086,13.39237788513151,2.5697799248523885,0.08051529790660225,0.03354804079441761,0.2549651100375738,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,
7,15.646806226516372,45.3569511540526,0.6910896403650026,2.428878153515835,,35.73537305421363,0.013419216317767043,0.08051529790660225,0.03354804079441761,,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,
8,13.902308105206655,39.56655931293612,0.9125067096081588,2.301395598497048,,42.88781535158347,0.013419216317767043,0.20128824476650564,0.03354804079441761,0.16774020397208803,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,,
9,4.106280193236715,52.42887815351583,1.570048309178744,2.0665593129361244,,39.418947933440684,0.013419216317767043,0.08051529790660225,0.06038647342995169,0.23483628556092323,,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,,,
10,4.025764895330113,48.78556092324208,1.6908212560386473,2.408749329039184,,42.411433172302736,0.013419216317767043,0.1610305958132045,0.06038647342995169,0.36231884057971014,,0.08051529790660225,,,,,,,,,,,,,,,,,,,,,,,
11,3.4151905528717124,69.55179817498659,1.3620504562533549,2.2342995169082127,,16.867954911433173,0.013419216317767043,6.045356951154052,0.06038647342995169,0.15432098765432098,,0.05367686527106817,0.24154589371980675,,,,,,,,,,,,,,,,,,,,,,
12,3.4151905528717124,64.4524959742351,2.475845410628019,2.2342995169082127,,20.571658615136876,0.013419216317767043,6.018518518518518,0.06038647342995169,0.46296296296296297,,0.05367686527106817,0.24154589371980675,,,,,,,,,,,,,,,,,,,,,,
13,3.4151905528717124,63.31186258722491,3.475577026301664,2.2342995169082127,,20.551529790660226,0.013419216317767043,6.092324208266238,0.06038647342995169,0.5032206119162641,0.026838432635534086,0.05367686527106817,0.24154589371980675,0.020128824476650563,,,,,,,,,,,,,,,,,,,,,
14,1.6304347826086956,32.86366076221149,2.5697799248523885,2.2074610842726785,,51.41572732152442,0.013419216317767043,5.186527106816962,0.06038647342995169,0.41599570585077833,0.026838432635534086,0.05367686527106817,0.32877079978529256,0.020128824476650563,3.207192699946323,,,,,,,,,,,,,,,,,,,,
15,1.261406333870102,11.09098228663446,1.3217928073000538,0.6038647342995169,,78.35480407944176,0.026838432635534086,3.260869565217391,0.020128824476650563,0.5300590445517982,0.0067096081588835215,,0.322061191626409,0.020128824476650563,3.180354267310789,,,,,,,,,,,,,,,,,,,,
