,43,45,50,49,47,54,55,52,53,51,64,58,60,59,56,63,61,62,46,57,48,69,44,65,66,42,40,68,70,41,67,39
0,0.06709608158883522,91.12989801395598,8.80300590445518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.06709608158883522,45.40391841116479,47.678475577026305,6.850509930220075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.08051529790660225,34.5276435856146,57.360440150295226,6.850509930220075,0.11406333870101985,0.05367686527106817,1.0131508319914118,,,,,,,,,,,,,,,,,,,,,,,,,
3,,7.011540526033279,83.62184648416533,6.837090713902308,0.11406333870101985,0.05367686527106817,0.7716049382716049,1.5767579173376274,0.013419216317767043,,,,,,,,,,,,,,,,,,,,,,,
4,,4.05931293612453,64.06333870101986,25.369028448738593,0.11406333870101985,0.1610305958132045,1.4962426194310252,4.180085882984434,0.040257648953301126,0.5166398282340311,,,,,,,,,,,,,,,,,,,,,,
5,,4.05931293612453,65.13687600644123,25.47638217928073,,0.12077294685990338,1.9256575415995705,2.2208803005904456,0.5434782608695652,0.5166398282340311,,,,,,,,,,,,,,,,,,,,,,
6,,0.8319914117015567,67.55904455179818,26.798174986580783,0.08051529790660225,0.5367686527106817,1.4492753623188406,2.2208803005904456,0.5233494363929146,,,,,,,,,,,,,,,,,,,,,,,
7,,0.8319914117015567,44.907407407407405,47.55099302200752,0.08051529790660225,0.4227053140096618,3.8177670424047236,1.8853998926462694,0.5032206119162641,,,,,,,,,,,,,,,,,,,,,,,
8,,0.8319914117015567,41.358024691358025,46.93370907139023,0.19457863660762212,0.9594739667203436,4.502147074610843,4.690016103059581,0.5300590445517982,,,,,,,,,,,,,,,,,,,,,,,
9,,0.8319914117015567,72.22222222222223,15.4723564143854,,1.2681159420289856,4.958400429414922,4.690016103059581,0.5568974771873323,,,,,,,,,,,,,,,,,,,,,,,
